Date,Worker,Company,Hours,"Rate per Hour",Taxable,Status,"Shift Type","Paid At"
2023-04-05,"Kimberly Richards","Robinson Ltd",3,£14,Yes,Pending,Night,
2023-04-05,"Isobel Stevens","Rogers Ltd",3,£16.6,Yes,Complete,Day,"2023-04-18 00:11:12"
2023-04-05,"Charles Hunt","Wilson Ltd",13,£10,Yes,Pending,Day,
2023-04-05,"Michael Bennett","Morgan Ltd",10,£15,Yes,Processing,Day,
2023-04-05,"Kimberly Richards","Turner Ltd",7,£12.03,Yes,Pending,Day,
2023-04-05,"Kimberly Richards","Morgan Ltd",15,£18,Yes,Complete,Day,"2023-05-09 06:41:34"
2023-04-05,"Freddie Scott","White Ltd",13,£14.9,Yes,Complete,Day,"2023-05-03 22:46:22"
2023-04-05,"Linda Powell","Stewart Ltd",7,£12,Yes,Complete,Day,"2023-04-30 06:13:09"
2023-04-05,"Michael Bennett","Williams Ltd",4,£10.37,Yes,Pending,Night,
2023-04-05,"Isobel Stevens","Davis Ltd",14,£17,Yes,Complete,Day,"2023-05-20 13:55:13"
2023-04-05,"Isobel Stevens","Khan Ltd",8,£13.47,No,Pending,Night,
2023-04-05,"Linda Powell","Taylor Ltd",16,£11,Yes,Pending,Day,
2023-04-05,"Freddie Scott","Phillips Ltd",11,£16,Yes,Complete,Night,"2023-04-08 13:08:29"
2023-04-05,"Linda Powell","Thompson Ltd",1,£17.92,Yes,Complete,Night,"2023-04-27 05:41:14"
2023-04-05,"Freddie Scott","Rogers Ltd",10,£10,Yes,Complete,Day,"2023-05-15 21:22:25"
2023-04-05,"Kimberly Richards","Morris Ltd",15,£11,Yes,Complete,Day,"2023-05-29 11:30:48"
2023-04-05,"Charles Hunt","Clarke Ltd",10,£20,No,Complete,Day,"2023-04-13 18:39:03"
2023-04-05,"Linda Powell","Saunders Ltd",5,£16,Yes,Complete,Day,"2023-05-23 07:28:12"
2023-04-05,"Dale Chapman","Davies Ltd",9,£13,Yes,Pending,Day,
2023-04-05,"Eden Parker","Bailey Ltd",13,£14,Yes,Complete,Night,"2023-06-01 19:11:41"
2023-04-05,"Sofia Palmer","Ross Ltd",13,£11,Yes,Complete,Day,"2023-05-29 20:56:40"
2023-04-05,"Kimberly Richards","Knight Ltd",13,£11,Yes,Complete,Day,"2023-04-22 06:18:03"
2023-04-05,"Leo Murray","Murray Ltd",16,£19.88,Yes,Complete,Day,"2023-06-02 06:54:37"
2023-04-05,"Mason Richards","Shaw Ltd",9,£11.12,Yes,Complete,Day,"2023-04-26 23:59:59"
2023-04-05,"Michael Bennett","Cooper Ltd",14,£17,Yes,Complete,Night,"2023-04-07 14:16:17"
2023-04-05,"Dale Chapman","Shaw Ltd",14,£18.43,Yes,Complete,Day,"2023-05-11 04:58:50"
2023-04-05,"Mohammed Simpson","Butler Ltd",6,£15,Yes,Complete,Night,"2023-04-26 20:41:04"
2023-04-05,"Bruce Rogers","Griffiths Ltd",15,£13,No,Complete,Night,"2023-05-29 16:59:45"
2023-04-05,"Michael Bennett","Powell Ltd",13,£14,Yes,Pending,Day,
2023-04-05,"Kimberly Richards","Thompson Ltd",5,£20,No,Complete,Day,"2023-05-08 09:52:13"
2023-04-05,"Isobel Stevens","Bennett Ltd",3,£13.47,Yes,Pending,Night,
2023-04-05,"Mohammed Simpson","Thompson Ltd",14,£20,Yes,Pending,Day,
2023-04-05,"Michael Bennett","Jackson Ltd",1,£17,Yes,Complete,Day,"2023-04-15 22:23:19"
2023-04-05,"Isabel Baker","Rogers Ltd",10,£16,No,Pending,Day,
2023-04-05,"Michael Bennett","Butler Ltd",6,£18,Yes,Pending,Night,
2023-04-05,"Mason Richards","Richards Ltd",3,£17,No,Pending,Day,
2023-04-05,"Michael Bennett","Baker Ltd",5,£20,Yes,Complete,Day,"2023-05-20 08:01:08"
2023-04-05,"Kimberly Richards","Rogers Ltd",7,£17.11,No,Complete,Day,"2023-04-30 07:39:12"
2023-04-05,"Mason Richards","Stewart Ltd",1,£12,Yes,Complete,Day,"2023-04-05 23:28:41"
2023-04-05,"Sofia Palmer","Smith Ltd",3,£14,Yes,Complete,Day,"2023-04-06 06:11:34"
2023-04-05,"Charles Hunt","Simpson Ltd",4,£13.58,Yes,Pending,Day,
2023-04-05,"Elliott Jackson","Rogers Ltd",7,£10,Yes,Complete,Day,"2023-05-25 21:38:20"
2023-04-05,"Dale Chapman","Murray Ltd",8,£13,Yes,Complete,Day,"2023-05-22 15:57:39"
2023-04-05,"Abigail Lewis","Mason Ltd",8,£15,Yes,Complete,Day,"2023-05-04 16:08:29"
2023-04-05,"Kirsten Cox","Shaw Ltd",5,£13,Yes,Processing,Day,
2023-04-05,"Kirsten Cox","Robinson Ltd",12,£14,Yes,Complete,Day,"2023-05-08 11:14:28"
2023-04-05,"Poppy Hill","Stewart Ltd",11,£18,Yes,Pending,Night,
2023-04-05,"Dale Khan","Shaw Ltd",14,£17,Yes,Complete,Day,"2023-05-11 03:11:34"
2023-04-05,"Dale Khan","Murray Ltd",15,£18.19,Yes,Complete,Day,"2023-05-27 17:45:47"
2023-04-05,"Eden Graham","Graham Ltd",3,£18,Yes,Complete,Day,"2023-05-13 08:15:59"
2023-04-05,"Freya Patel","Robertson Ltd",10,£19,Yes,Processing,Day,
2023-04-05,"Freya Patel","Young Ltd",1,£15,Yes,Pending,Day,
2023-04-05,"Elliot Saunders","Parker Ltd",5,£19.27,Yes,Complete,Night,"2023-05-09 15:53:03"
2023-04-05,"Kirsten Cox","Bailey Ltd",14,£10,Yes,Complete,Day,"2023-05-15 18:53:47"
2023-04-05,"Kirsten Cox","Davis Ltd",5,£20,Yes,Complete,Day,"2023-05-15 17:28:10"
2023-04-05,"Elliot Saunders","Clarke Ltd",12,£17.85,No,Pending,Day,
2023-04-05,"Mary Jones","Shaw Ltd",14,£17,Yes,Complete,Day,"2023-05-02 15:46:17"
2023-04-05,"Candice Wright","Smith Ltd",10,£12,Yes,Processing,Day,
2023-04-05,"Mary Jones","Hughes Ltd",11,£15,Yes,Complete,Day,"2023-04-19 03:27:23"
2023-04-05,"Dale Khan","Morgan Ltd",6,£15,Yes,Pending,Night,
2023-04-05,"Mary Jones","Chapman Ltd",11,£11.16,Yes,Pending,Day,
2023-04-05,"Mary Jones","Hughes Ltd",14,£11,Yes,Complete,Day,"2023-04-08 12:01:14"
2023-04-05,"Mary Jones","Phillips Ltd",5,£15,Yes,Complete,Day,"2023-05-17 12:49:59"
2023-04-05,"Mary Jones","Moore Ltd",16,£14,Yes,Complete,Day,"2023-05-28 05:35:45"
2023-04-05,"Candice Wright","Stewart Ltd",13,£13,Yes,Pending,Day,
2023-04-05,"Abigail Lewis","Cooper Ltd",13,£13,Yes,Pending,Day,
2023-04-05,"Freya Cox","Cox Ltd",12,£15,No,Complete,Day,"2023-04-22 00:00:44"
2023-04-05,"Freya Cox","Powell Ltd",14,£13.13,Yes,Pending,Day,
2023-04-05,"Abigail Lewis","Cook Ltd",7,£18,No,Complete,Day,"2023-05-05 09:08:01"
2023-04-05,"Freya Cox","Murray Ltd",14,£19,No,Pending,Day,
2023-04-05,"Freya Cox","Clark Ltd",15,£14,Yes,Pending,Day,
2023-04-05,"Sophia Murray","Brown Ltd",9,£19.65,Yes,Complete,Day,"2023-05-25 18:08:35"
2023-04-05,"Abigail Lewis","Watson Ltd",9,£18.87,Yes,Complete,Day,"2023-05-08 22:15:13"
2023-04-05,"Candice Wright","Turner Ltd",1,£14,Yes,Pending,Day,
2023-04-05,"Freya Patel","Thomas Ltd",16,£15,Yes,Complete,Day,"2023-05-10 03:45:25"
2023-04-05,"Elliot Saunders","Turner Ltd",8,£13,Yes,Complete,Day,"2023-06-01 00:56:13"
2023-04-05,"Freya Cox","Robertson Ltd",2,£13,Yes,Failed,Day,
2023-04-05,"Shannon Lee","Anderson Ltd",13,£14.29,Yes,Pending,Day,
2023-04-05,"Joshua Harris","Bailey Ltd",1,£18.9,Yes,Pending,Day,
2023-04-05,"Isabella Reid","Phillips Ltd",6,£15,Yes,Processing,Day,
2023-04-05,"Shannon Lee","Morgan Ltd",11,£15,Yes,Pending,Day,
2023-04-05,"Dale Khan","Bailey Ltd",5,£17,Yes,Complete,Day,"2023-05-20 01:39:25"
2023-04-05,"Joshua Harris","Turner Ltd",8,£16.49,Yes,Pending,Day,
2023-04-05,"Poppy Hill","Smith Ltd",9,£13,Yes,Pending,Day,
2023-04-05,"Poppy Hill","Turner Ltd",12,£12.16,Yes,Complete,Day,"2023-04-18 14:52:41"
2023-04-05,"Dale Khan","Brown Ltd",13,£13,Yes,Complete,Day,"2023-05-21 04:21:11"
2023-04-05,"Poppy Hill","Davis Ltd",12,£19.66,Yes,Pending,Day,
2023-04-05,"Shannon Lee","Rogers Ltd",15,£20,No,Pending,Day,
2023-04-05,"Mia Kelly","Fox Ltd",9,£14,Yes,Pending,Day,
2023-04-05,"Poppy Hill","Saunders Ltd",2,£17,Yes,Complete,Day,"2023-04-29 17:27:33"
2023-04-05,"Eden Graham","Chapman Ltd",16,£15.36,Yes,Complete,Night,"2023-04-09 01:12:29"
2023-04-05,"Isabella Reid","Hughes Ltd",1,£15,No,Complete,Day,"2023-05-14 07:29:15"
2023-04-05,"Shannon Lee","Murray Ltd",12,£12,Yes,Pending,Day,
2023-04-05,"Kirsten Cox","Robertson Ltd",16,£14,Yes,Complete,Day,"2023-05-11 06:40:26"
2023-04-05,"Joshua Harris","Rose Ltd",1,£16,Yes,Complete,Day,"2023-04-22 14:17:39"
2023-04-05,"Will Wilson","Turner Ltd",10,£12,Yes,Complete,Night,"2023-05-20 17:20:56"
2023-04-05,"Shannon Lee","James Ltd",6,£16.26,Yes,Pending,Night,
2023-04-05,"Joshua Harris","Khan Ltd",4,£16.26,Yes,Complete,Day,"2023-05-23 16:50:02"
2023-04-05,"Freya Patel","Bailey Ltd",8,£14,Yes,Complete,Day,"2023-05-14 00:48:42"
2023-04-05,"Will Wilson","Carter Ltd",11,£12,No,Pending,Day,
2023-04-05,"Will Wilson","Rogers Ltd",13,£16.13,Yes,Complete,Day,"2023-05-14 05:07:09"
2023-04-05,"Will Wilson","Murray Ltd",12,£17,Yes,Complete,Day,"2023-04-23 02:38:40"
2023-04-05,"Freya Patel","Hughes Ltd",9,£12,No,Pending,Day,
2023-04-05,"Freya Patel","Shaw Ltd",12,£19,Yes,Complete,Day,"2023-05-17 12:35:40"
2023-04-05,"Dale Khan","Clark Ltd",10,£19,No,Complete,Day,"2023-06-02 00:39:07"
2023-04-05,"Freya Patel","Davis Ltd",13,£13.93,No,Pending,Day,
2023-04-05,"Freya Patel","Young Ltd",8,£12.15,Yes,Pending,Day,
2023-04-05,"Elliot Saunders","Saunders Ltd",8,£12.79,Yes,Pending,Day,
2023-04-05,"Freya Cox","Stewart Ltd",5,£14.44,Yes,Complete,Day,"2023-04-22 00:51:15"
2023-04-05,"Poppy Hill","Clark Ltd",5,£13.23,Yes,Processing,Day,
2023-04-05,"Eden Parker","Bailey Ltd",16,£15.36,Yes,Complete,Day,"2023-05-15 11:50:54"
2023-04-05,"Freya Cox","Clarke Ltd",9,£18,Yes,Pending,Night,
2023-04-05,"Louis Williams","Anderson Ltd",9,£12,No,Complete,Day,"2023-05-22 17:06:11"
2023-04-05,"Freya Cox","Campbell Ltd",13,£12.94,Yes,Complete,Day,"2023-05-12 07:22:30"
2023-04-05,"Megan Bell","Davies Ltd",6,£17,Yes,Processing,Night,
2023-04-05,"Louis Williams","Murray Ltd",6,£18,Yes,Complete,Day,"2023-05-02 18:33:25"
2023-04-05,"Kelly Edwards","Clarke Ltd",6,£16,No,Pending,Day,
2023-04-05,"Sarah Butler","Richards Ltd",8,£15,Yes,Complete,Day,"2023-05-30 12:38:29"
2023-04-05,"Kelly Edwards","Young Ltd",5,£12,Yes,Pending,Day,
2023-04-05,"Kimberly Richards","Bailey Ltd",3,£17,Yes,Complete,Day,"2023-05-21 03:53:32"
2023-04-05,"Megan Bell","Rose Ltd",15,£19,Yes,Failed,Day,
2023-04-05,"Kelly Edwards","Rose Ltd",16,£11,Yes,Processing,Day,
2023-04-05,"Sebastian James","Baker Ltd",5,£13.25,Yes,Pending,Day,
2023-04-05,"Freya Cox","Cook Ltd",5,£20,No,Pending,Day,
2023-04-05,"Bradley Brown","James Ltd",11,£12,Yes,Complete,Day,"2023-05-03 18:07:51"
2023-04-05,"Isabel Baker","Ward Ltd",8,£20,Yes,Pending,Night,
2023-04-05,"Mason Richards","Clark Ltd",13,£19.57,No,Complete,Day,"2023-04-08 22:36:21"
2023-04-05,"Kelly Edwards","Cook Ltd",12,£17,Yes,Pending,Night,
2023-04-05,"Isabel Baker","Moore Ltd",2,£11,Yes,Complete,Day,"2023-04-26 15:56:08"
2023-04-05,"Sarah Butler","Cooper Ltd",5,£13.34,Yes,Complete,Night,"2023-04-25 22:20:22"
2023-04-05,"Louis Williams","Smith Ltd",13,£13,Yes,Complete,Day,"2023-04-06 04:59:54"
2023-04-05,"Abigail Lewis","Graham Ltd",16,£12.41,Yes,Pending,Night,
2023-04-05,"Elliott Jackson","Bailey Ltd",11,£12,Yes,Pending,Day,
2023-04-05,"Kimberly Richards","Wilson Ltd",12,£14,Yes,Pending,Day,
2023-04-05,"Sebastian James","Morgan Ltd",14,£10,Yes,Pending,Day,
2023-04-05,"Megan Bell","Phillips Ltd",7,£13.71,Yes,Complete,Day,"2023-05-01 05:03:48"
2023-04-05,"Eden Parker","Morgan Ltd",9,£11.23,Yes,Complete,Day,"2023-04-29 00:52:43"
2023-04-05,"Kelly Edwards","Saunders Ltd",16,£16.6,Yes,Pending,Day,
2023-04-05,"Bradley Brown","Jackson Ltd",14,£18,Yes,Complete,Day,"2023-04-12 22:16:43"
2023-04-05,"Abigail Lewis","Adams Ltd",8,£19,Yes,Complete,Holiday,"2023-04-11 01:17:31"
2023-04-05,"Kelly Edwards","Phillips Ltd",7,£13,Yes,Complete,Day,"2023-05-15 22:53:27"
2023-04-05,"Sarah Butler","Rogers Ltd",10,£12,Yes,Pending,Day,
2023-04-05,"Sarah Butler","Williams Ltd",10,£18.34,Yes,Pending,Day,
2023-04-06,"Shannon Lee","Thomas Ltd",10,£16,Yes,Complete,Day,"2023-05-28 21:37:29"
2023-04-06,"Will Wilson","Graham Ltd",13,£12,Yes,Complete,Day,"2023-04-17 13:44:44"
2023-04-06,"Linda Powell","Taylor Ltd",10,£19.38,Yes,Complete,Day,"2023-04-08 15:00:24"
2023-04-06,"Isabel Baker","Shaw Ltd",14,£12,Yes,Pending,Day,
2023-04-06,"Will Wilson","Morgan Ltd",7,£15,Yes,Complete,Day,"2023-04-27 16:14:12"
2023-04-06,"Shannon Lee","Turner Ltd",2,£16.83,Yes,Pending,Day,
2023-04-06,"Kelly Edwards","Phillips Ltd",11,£19,Yes,Pending,Day,
2023-04-06,"Will Wilson","Williams Ltd",16,£17,Yes,Complete,Day,"2023-05-14 13:12:05"
2023-04-06,"Kelly Edwards","Chapman Ltd",1,£10.93,Yes,Complete,Day,"2023-05-03 10:06:34"
2023-04-06,"Will Wilson","Cooper Ltd",1,£15,Yes,Complete,Day,"2023-05-07 02:45:20"
2023-04-06,"Bruce Rogers","Morris Ltd",10,£14,Yes,Complete,Day,"2023-04-07 00:21:52"
2023-04-06,"Sofia Palmer","Williams Ltd",14,£14,No,Complete,Night,"2023-04-16 10:02:39"
2023-04-06,"Louis Williams","Davies Ltd",12,£13,Yes,Complete,Day,"2023-04-10 09:28:23"
2023-04-06,"Will Wilson","Baker Ltd",15,£20,No,Complete,Day,"2023-04-11 07:43:05"
2023-04-06,"Poppy Hill","Thompson Ltd",8,£12,Yes,Pending,Night,
2023-04-06,"Leo Murray","Cook Ltd",9,£19,Yes,Failed,Holiday,
2023-04-06,"Shannon Lee","Phillips Ltd",4,£14,Yes,Pending,Day,
2023-04-06,"Poppy Hill","Simpson Ltd",11,£12,No,Complete,Day,"2023-05-16 05:42:18"
2023-04-06,"Shannon Lee","Powell Ltd",16,£15,Yes,Complete,Day,"2023-05-19 06:57:03"
2023-04-06,"Shannon Lee","Rose Ltd",11,£16,Yes,Pending,Day,
2023-04-06,"Poppy Hill","Rogers Ltd",11,£16,No,Complete,Day,"2023-05-26 21:06:34"
2023-04-06,"Eden Parker","Clark Ltd",11,£20,Yes,Complete,Night,"2023-04-22 09:43:40"
2023-04-06,"Kimberly Richards","Cook Ltd",1,£19,No,Complete,Day,"2023-05-09 09:06:44"
2023-04-06,"Leo Murray","Cooper Ltd",9,£12.82,Yes,Pending,Day,
2023-04-06,"Poppy Hill","Robertson Ltd",8,£16,No,Complete,Night,"2023-05-18 06:12:22"
2023-04-06,"Kelly Edwards","Cox Ltd",3,£16,Yes,Complete,Day,"2023-04-21 05:51:35"
2023-04-06,"Poppy Hill","White Ltd",1,£17,No,Complete,Night,"2023-04-28 16:20:32"
2023-04-06,"Kimberly Richards","Cooper Ltd",9,£17.46,Yes,Complete,Night,"2023-05-29 12:42:18"
2023-04-06,"Linda Powell","Anderson Ltd",6,£12.58,No,Pending,Day,
2023-04-06,"Mason Richards","Powell Ltd",3,£19,Yes,Complete,Day,"2023-04-10 06:35:54"
2023-04-06,"Bradley Brown","Smith Ltd",7,£12,Yes,Complete,Day,"2023-05-02 14:26:44"
2023-04-06,"Kelly Edwards","Lloyd Ltd",11,£15.95,Yes,Complete,Night,"2023-06-02 04:29:02"
2023-04-06,"Shannon Lee","Wilson Ltd",9,£11,Yes,Complete,Night,"2023-05-04 07:42:09"
2023-04-06,"Kelly Edwards","Williams Ltd",9,£12,Yes,Complete,Day,"2023-04-13 18:50:32"
2023-04-06,"Sofia Palmer","Adams Ltd",9,£10.04,Yes,Failed,Night,
2023-04-06,"Kelly Edwards","Shaw Ltd",14,£14.04,Yes,Pending,Day,
2023-04-06,"Eden Parker","Murray Ltd",6,£19.49,Yes,Processing,Day,
2023-04-06,"Oliver Butler","Khan Ltd",15,£16.49,Yes,Complete,Day,"2023-05-28 13:30:21"
2023-04-06,"Louis Williams","White Ltd",4,£11,Yes,Complete,Day,"2023-04-12 04:46:13"
2023-04-06,"Poppy Hill","Murray Ltd",12,£17.59,Yes,Complete,Day,"2023-04-26 08:32:05"
2023-04-06,"Abigail Lewis","Carter Ltd",3,£14,Yes,Pending,Day,
2023-04-06,"Isabel Baker","Davies Ltd",5,£10,Yes,Pending,Day,
2023-04-06,"Eden Parker","Davies Ltd",9,£13.04,Yes,Pending,Day,
2023-04-06,"Kelly Edwards","Griffiths Ltd",10,£15,No,Complete,Day,"2023-04-23 03:44:40"
2023-04-06,"Leo Murray","White Ltd",1,£18,No,Complete,Day,"2023-05-17 07:59:50"
2023-04-06,"Abigail Lewis","Khan Ltd",15,£11,Yes,Complete,Day,"2023-05-10 09:17:41"
2023-04-06,"Abigail Lewis","Murray Ltd",1,£12.42,Yes,Complete,Day,"2023-05-15 12:16:41"
2023-04-06,"Abigail Lewis","Morris Ltd",9,£10,No,Complete,Day,"2023-05-08 14:06:22"
2023-04-06,"Kimberly Richards","Rose Ltd",14,£16.57,Yes,Complete,Holiday,"2023-05-03 11:58:12"
2023-04-06,"Abigail Lewis","Anderson Ltd",5,£15,No,Pending,Night,
2023-04-06,"Louis Williams","Richards Ltd",15,£12,Yes,Pending,Day,
2023-04-06,"Leo Murray","Baker Ltd",9,£16,Yes,Complete,Day,"2023-06-01 06:38:44"
2023-04-06,"Abigail Lewis","Davis Ltd",4,£20,Yes,Complete,Day,"2023-05-07 15:40:57"
2023-04-06,"Abigail Lewis","Hughes Ltd",2,£17.98,No,Complete,Day,"2023-04-29 16:42:49"
2023-04-06,"Candice Wright","Taylor Ltd",10,£10,Yes,Pending,Day,
2023-04-06,"Candice Wright","Robertson Ltd",13,£13,No,Complete,Day,"2023-04-30 18:52:19"
2023-04-06,"Louis Williams","Murray Ltd",8,£13,Yes,Pending,Day,
2023-04-06,"Abigail Lewis","White Ltd",10,£15.14,Yes,Complete,Day,"2023-06-01 04:05:53"
2023-04-06,"Eden Parker","Rose Ltd",8,£16.37,Yes,Complete,Night,"2023-05-19 14:16:16"
2023-04-06,"Kirsten Cox","Baker Ltd",2,£13,Yes,Complete,Holiday,"2023-04-27 18:52:18"
2023-04-06,"Kelly Edwards","Young Ltd",2,£12.53,Yes,Complete,Day,"2023-05-15 03:44:35"
2023-04-06,"Leo Murray","Bailey Ltd",2,£12.95,Yes,Complete,Day,"2023-04-10 18:04:36"
2023-04-06,"Kirsten Cox","Simpson Ltd",1,£18.94,Yes,Failed,Day,
2023-04-06,"Bradley Brown","Hughes Ltd",13,£10,Yes,Complete,Day,"2023-05-05 23:36:41"
2023-04-06,"Bradley Brown","Clarke Ltd",15,£18,Yes,Complete,Day,"2023-04-21 15:37:42"
2023-04-06,"Oliver Butler","Murray Ltd",13,£15,Yes,Complete,Night,"2023-05-03 08:24:23"
2023-04-06,"Will Wilson","Morgan Ltd",10,£10,No,Complete,Day,"2023-04-17 11:26:14"
2023-04-06,"Kelly Edwards","Baker Ltd",3,£20,Yes,Complete,Day,"2023-04-21 05:16:01"
2023-04-06,"Eden Parker","Williams Ltd",4,£12.83,Yes,Complete,Day,"2023-05-17 15:37:52"
2023-04-06,"Oliver Butler","Baker Ltd",3,£12,Yes,Complete,Day,"2023-04-22 02:33:06"
2023-04-06,"Louis Williams","White Ltd",6,£12,Yes,Pending,Night,
2023-04-06,"Isobel Stevens","Cooper Ltd",13,£16,Yes,Pending,Day,
2023-04-06,"Candice Wright","Cox Ltd",13,£16,Yes,Complete,Night,"2023-05-05 05:16:56"
2023-04-06,"Isobel Stevens","Griffiths Ltd",11,£12.74,Yes,Processing,Night,
2023-04-06,"Eden Parker","Wilson Ltd",16,£19,Yes,Complete,Day,"2023-05-17 13:42:35"
2023-04-06,"Isobel Stevens","Knight Ltd",3,£11.47,Yes,Pending,Day,
2023-04-06,"Kelly Edwards","Ross Ltd",8,£18,Yes,Processing,Day,
2023-04-06,"Kirsten Cox","Fox Ltd",8,£11.11,No,Complete,Day,"2023-05-30 07:36:18"
2023-04-06,"Isabel Baker","Holmes Ltd",10,£11,No,Complete,Day,"2023-05-17 22:47:15"
2023-04-06,"Candice Wright","Thompson Ltd",12,£18,Yes,Complete,Day,"2023-05-25 00:25:31"
2023-04-06,"Isabel Baker","Jackson Ltd",8,£10,Yes,Complete,Day,"2023-05-13 18:56:14"
2023-04-06,"Louis Williams","Davis Ltd",6,£15,No,Complete,Day,"2023-04-10 14:23:52"
2023-04-06,"Leo Murray","Moore Ltd",9,£16,Yes,Complete,Day,"2023-05-21 04:32:41"
2023-04-06,"Mason Richards","Cooper Ltd",14,£10,No,Pending,Day,
2023-04-06,"Joshua Harris","Ross Ltd",4,£14,Yes,Failed,Day,
2023-04-06,"Charles Hunt","Turner Ltd",16,£17,Yes,Complete,Day,"2023-05-11 23:46:40"
2023-04-06,"Mohammed Simpson","Bailey Ltd",7,£13,Yes,Complete,Night,"2023-04-27 08:12:38"
2023-04-06,"Michael Bennett","Cook Ltd",5,£18,Yes,Complete,Day,"2023-04-19 10:49:30"
2023-04-06,"Sarah Butler","Moore Ltd",5,£10,Yes,Complete,Day,"2023-05-17 01:03:41"
2023-04-06,"Freya Cox","White Ltd",2,£13.59,No,Pending,Day,
2023-04-06,"Eden Graham","Parker Ltd",6,£13.36,Yes,Pending,Day,
2023-04-06,"Megan Bell","Cooper Ltd",8,£12,No,Complete,Night,"2023-05-25 13:43:16"
2023-04-06,"Eden Graham","Clarke Ltd",4,£11,Yes,Pending,Day,
2023-04-06,"Mary Jones","Parker Ltd",2,£10,Yes,Pending,Night,
2023-04-06,"Joshua Harris","James Ltd",14,£11,Yes,Complete,Day,"2023-05-13 05:07:10"
2023-04-06,"Mary Jones","Wilson Ltd",13,£12,Yes,Complete,Day,"2023-04-18 03:02:18"
2023-04-06,"Freddie Scott","Rogers Ltd",8,£11.26,Yes,Pending,Day,
2023-04-06,"Freya Patel","Rogers Ltd",12,£16,Yes,Complete,Night,"2023-04-19 08:08:46"
2023-04-06,"Sofia Palmer","Thomas Ltd",6,£18,Yes,Complete,Day,"2023-05-16 21:41:31"
2023-04-06,"Freya Cox","King Ltd",6,£17,Yes,Complete,Day,"2023-05-27 01:07:12"
2023-04-06,"Freya Cox","Clarke Ltd",15,£11.94,Yes,Complete,Day,"2023-04-20 09:12:06"
2023-04-06,"Megan Bell","Griffiths Ltd",2,£11,Yes,Complete,Day,"2023-05-03 21:56:12"
2023-04-06,"Mohammed Simpson","Jones Ltd",2,£17,Yes,Pending,Day,
2023-04-06,"Freya Cox","Richards Ltd",3,£14,No,Complete,Day,"2023-04-19 17:51:09"
2023-04-06,"Elliot Saunders","Cox Ltd",5,£15,Yes,Complete,Day,"2023-04-13 06:34:41"
2023-04-06,"Charles Hunt","Griffiths Ltd",5,£16,No,Complete,Night,"2023-04-07 16:15:53"
2023-04-06,"Joshua Harris","King Ltd",3,£11,No,Pending,Day,
2023-04-06,"Megan Bell","Hughes Ltd",16,£10,Yes,Complete,Day,"2023-05-06 21:44:20"
2023-04-06,"Freya Cox","Parker Ltd",8,£14.59,Yes,Complete,Day,"2023-05-06 22:05:34"
2023-04-06,"Dale Chapman","James Ltd",8,£18,Yes,Complete,Day,"2023-05-28 05:45:58"
2023-04-06,"Megan Bell","Harris Ltd",9,£19.88,Yes,Complete,Night,"2023-05-30 08:52:48"
2023-04-06,"Mary Bell","Davis Ltd",13,£18,Yes,Complete,Day,"2023-05-05 12:50:09"
2023-04-06,"Mary Bell","Shaw Ltd",3,£17,Yes,Complete,Day,"2023-05-18 02:32:56"
2023-04-06,"Joshua Harris","Campbell Ltd",4,£16,Yes,Pending,Day,
2023-04-06,"Michael Bennett","Young Ltd",10,£20,No,Pending,Night,
2023-04-06,"Elliott Jackson","Williams Ltd",4,£11.14,Yes,Pending,Day,
2023-04-06,"Mary Bell","Phillips Ltd",5,£15,Yes,Complete,Day,"2023-05-02 21:51:35"
2023-04-06,"Freya Patel","Campbell Ltd",6,£16,Yes,Complete,Day,"2023-04-08 18:10:10"
2023-04-06,"Sebastian James","Butler Ltd",5,£19,No,Pending,Day,
2023-04-06,"Mary Bell","Rogers Ltd",2,£17,Yes,Pending,Day,
2023-04-06,"Edward Wilson","King Ltd",12,£16.34,Yes,Complete,Day,"2023-04-07 17:07:56"
2023-04-06,"Sarah Butler","Cook Ltd",11,£11,Yes,Complete,Day,"2023-04-23 08:51:00"
2023-04-06,"Freya Cox","Ward Ltd",16,£10,Yes,Complete,Day,"2023-05-31 18:05:11"
2023-04-06,"Dale Chapman","Fox Ltd",6,£19,Yes,Complete,Day,"2023-04-17 16:49:33"
2023-04-06,"Isabella Reid","Shaw Ltd",1,£19,Yes,Complete,Day,"2023-04-12 12:00:35"
2023-04-06,"Eden Graham","Harris Ltd",4,£18,Yes,Pending,Day,
2023-04-06,"Michael Bennett","Parker Ltd",13,£17,Yes,Complete,Night,"2023-05-15 07:17:22"
2023-04-06,"Mary Jones","Clark Ltd",1,£13,Yes,Pending,Day,
2023-04-06,"Linda Powell","Clarke Ltd",6,£15,Yes,Pending,Night,
2023-04-06,"Mason Richards","Thomas Ltd",14,£11,No,Complete,Day,"2023-04-23 15:59:45"
2023-04-06,"Freya Patel","Richardson Ltd",8,£17,Yes,Complete,Night,"2023-04-19 07:46:39"
2023-04-06,"Dale Chapman","Davis Ltd",3,£14,No,Pending,Holiday,
2023-04-06,"Michael Bennett","Saunders Ltd",16,£16.61,No,Complete,Day,"2023-04-18 00:04:35"
2023-04-06,"Dale Khan","Griffiths Ltd",9,£11,Yes,Processing,Day,
2023-04-06,"Joshua Harris","Saunders Ltd",11,£11,Yes,Complete,Day,"2023-05-04 15:12:13"
2023-04-06,"Sarah Butler","Murray Ltd",6,£12,Yes,Pending,Night,
